,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_positive,param_selection,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
47,0.018564653396606446,0.0008782774728911024,0.0020842552185058594,0.00012231658516218265,0.1,False,random,1,"{'alpha': 0.1, 'positive': False, 'selection': 'random', 'tol': 1}",-542.0647242115913,-413.2986559223323,-438.2153021064014,-407.33825306364866,-406.90266944631,-441.5639209500567,51.54289205998816,35,-510.6121205989762,-422.5197330864307,-449.03734493195833,-413.3655836181478,-417.568362846297,-442.620629016362,36.19816821184037
48,1.1140180110931397,0.15073283848401955,0.0020596981048583984,0.00036504773088569633,0,True,cyclic,0.01,"{'alpha': 0, 'positive': True, 'selection': 'cyclic', 'tol': 0.01}",-521.6308275498063,-485.4944452310878,-495.22987843490944,-499.73643736472184,-500.85298789858876,-500.58891529582286,11.83318069564305,50,-494.4041914074669,-503.4197735296062,-501.02243090407615,-499.8571300314014,-499.558315601173,-499.6523682947447,2.9551496637318877
49,1.2582890510559082,0.21749866769951615,0.00234837532043457,0.0004946768157083665,0,True,cyclic,0.1,"{'alpha': 0, 'positive': True, 'selection': 'cyclic', 'tol': 0.1}",-521.6308275498063,-485.4944452310878,-495.22987843490944,-499.73643736472184,-500.85298789858876,-500.58891529582286,11.83318069564305,50,-494.4041914074669,-503.4197735296062,-501.02243090407615,-499.8571300314014,-499.558315601173,-499.6523682947447,2.9551496637318877
50,0.021610260009765625,0.0006903708417241153,0.0025318145751953127,0.00011801892096290547,0,True,cyclic,1,"{'alpha': 0, 'positive': True, 'selection': 'cyclic', 'tol': 1}",-619.0966210657523,-571.7387530291288,-594.2542512853382,-587.3697768297261,-591.5846384899198,-592.808808139973,15.285073042725182,84,-585.3163328888755,-596.7909633384184,-595.5464538793922,-590.8658260194438,-591.1283541794795,-591.9295860611219,4.055203997870173
51,1.2610751152038575,0.1095188104249582,0.00283198356628418,0.0010728342193257006,0,True,random,0.01,"{'alpha': 0, 'positive': True, 'selection': 'random', 'tol': 0.01}",-521.6305747889353,-485.4944452310878,-495.22987843490944,-499.7364373647217,-500.85477902023325,-500.58922296797743,11.833098820727907,54,-494.404191514454,-503.41977352960606,-501.0224309040761,-499.85713003140137,-499.5583283049655,-499.6523708569006,2.9551495448716194
52,1.2356298923492433,0.08237017836562965,0.0023143768310546877,0.0001747809121418558,0,True,random,0.1,"{'alpha': 0, 'positive': True, 'selection': 'random', 'tol': 0.1}",-521.630529193331,-485.4944452310877,-495.22987843490944,-499.7364373647217,-500.8584935509866,-500.5899567550074,11.833099371332152,56,-494.40419157127104,-503.4197735296061,-501.02243090407615,-499.85713003140137,-499.5584299115294,-499.6523911895768,2.955148878279364
53,0.02377324104309082,0.0059792004216974014,0.0025081634521484375,0.00020907773338799888,0,True,random,1,"{'alpha': 0, 'positive': True, 'selection': 'random', 'tol': 1}",-570.0228757017375,-518.4386818905924,-593.1609160452628,-575.8388848730625,-561.7143492586902,-563.835141553869,24.93076519883274,74,-541.4256990907242,-542.5122622542209,-600.7576406478164,-565.5095804773707,-558.3331264799539,-561.7076617900173,21.589647043585682
54,2.324413537979126,0.05872780004744435,0.00211186408996582,2.0721523680801496e-05,0,False,cyclic,0.01,"{'alpha': 0, 'positive': False, 'selection': 'cyclic', 'tol': 0.01}",-335.00449314713313,-309.3101409395567,-311.3706074526949,-317.9566532222369,-304.2433014995546,-315.57703925223524,10.66311607248825,9,-307.3468660558708,-313.8690664914145,-313.4495638513614,-311.78892461950454,-315.2876227673317,-312.34840875709654,2.73833428846555
55,2.42865252494812,0.15226718555790444,0.002353382110595703,0.0004670153059509697,0,False,cyclic,0.1,"{'alpha': 0, 'positive': False, 'selection': 'cyclic', 'tol': 0.1}",-335.00449314713313,-309.3101409395567,-311.3706074526949,-317.9566532222369,-304.2433014995546,-315.57703925223524,10.66311607248825,9,-307.3468660558708,-313.8690664914145,-313.4495638513614,-311.78892461950454,-315.2876227673317,-312.34840875709654,2.73833428846555
56,0.02000393867492676,0.0013804564253055594,0.0021747589111328126,8.473781357980236e-05,0,False,cyclic,1,"{'alpha': 0, 'positive': False, 'selection': 'cyclic', 'tol': 1}",-475.67176827478016,-428.4682335715959,-435.47344696540694,-434.30394380470017,-433.724592885714,-441.52839710043946,17.240024207237944,32,-432.559100027331,-443.8352505976266,-441.8325558688918,-441.79130363498547,-442.22803431253266,-440.44924888827353,4.014926732953684
57,2.186520481109619,0.09864584611950185,0.001991462707519531,6.361147094068341e-05,0,False,random,0.01,"{'alpha': 0, 'positive': False, 'selection': 'random', 'tol': 0.01}",-335.21371029049465,-309.2091376749404,-311.1623198878098,-316.8684868498645,-303.5443563634827,-315.19960221331837,10.875474866290045,1,-307.3794773996205,-313.71397888424013,-313.14625494373195,-311.5769245948107,-314.86500661511786,-312.1363284875042,2.603658254567523
58,2.012099552154541,0.0687452632782103,0.0019514083862304688,2.2243009583775895e-05,0,False,random,0.1,"{'alpha': 0, 'positive': False, 'selection': 'random', 'tol': 0.1}",-335.12447065114003,-309.25862818815375,-311.350186823083,-317.103878336438,-303.57828662661314,-315.2830901250856,10.823677247965119,3,-307.3773103403163,-313.7314227877868,-313.313763957326,-311.6811699241594,-314.7712925517547,-312.17499191226864,2.5969853474079305
59,0.017218875885009765,0.0007812919054815902,0.0018341541290283203,0.0002001980237660919,0,False,random,1,"{'alpha': 0, 'positive': False, 'selection': 'random', 'tol': 1}",-474.60402099143647,-440.59617058847056,-413.07137901149366,-426.9911385553339,-502.9777447115928,-451.64809077166547,32.802381097747265,39,-437.57422847952665,-452.46164814993284,-417.73557430676897,-428.9837714254522,-503.6570290921096,-448.08245029075806,30.01275170609709
